Code,Innovation Name,Spatial Scale,Indicator Number,Indicator Name,Description,Metric,Category,slope_log,slope_exp,slope_lin,log_t0,log_Dt,log_K,exp_a,exp_c,lin_intercept,log_r2,log_r2adj,log_rmse,log_mae,exp_r2,exp_r2adj,exp_rmse,exp_mae,lin_r2,lin_r2adj,lin_rmse,lin_mae,n_data_points,n_non_zero_data_points,max_over_K,min_over_K,range_over_k,length_trimmed_series_years,n_data_points_beyond_max,n_data_points_beyond_min,suspected_reversal_up2down,suspected_reversal_down2up,at_least_one_big_jump,autocorr_l1,all_values_less_than_or_equal_to_1,all_values_less_than_or_equal_to_100,C1_R2,C2_threshold_non_zero_value_years,C3_pct_non_zero,C4_less_than_250_jump_in_second_half,C4_less_than_80_fall_in_second_half,C4_combined_less_than_80_fall_and_250_jump_in_second_half,C5_volatility_autocorrelation_lag1_threshold_0.7,C6_{K_COVERAGE_THRESHOLD}_of_k_covered_by_data,C7_lin_r2,use_log,use_lin, old GN scoring @retreat,old GN comments,old CW scoring @retreat,comments_fit_CW,comments_delete_CW,comments_alternativeseries_CW,comments_transformations_CW,use_logfit_CW,use_linfit_CW,select_1.1_earegion_CW,select_1.1_allregions_CW,select_non1.1s_earegion_CW,select_non1.1s_allregions_CW,GN final scoring,use_logfit_GN,use_linfit_GN,select_1.1_earegion_GN,select_1.1_allregions_GN,select_non1.1s_earegion_GN,select_non1.1s_allregions_GN,PDF page,use_logfit_AGREE?,use_linfit_AGREE?,select_1.1_earegion_AGREE?,select_1.1_allregions_AGREE?,select_non1.1s_earegion_AGREE?,select_non1.1s_allregions_AGREE?,FINAL AGREED,use_logfit_FIN,use_linfit_FIN,select_1.1_earegion_FIN,select_1.1_allregions_FIN,select_non1.1s_earegion_FIN,select_non1.1s_allregions_FIN,Delete from working file,Unnamed: 89,code_without_indicator_name
dig_pol_1.1Ado_d152_m037,digital skills,Poland,1.1,Adoption over time,Online activity: selling,% individuals,s1,0.33428,0.064234,0.0069807,2009.4,13.146,0.13843,6.4071e-26,1147.7,-13.959,0.86754,0.84105,0.015733,0.012221,0.67631,0.63585,0.024594,0.019974,0.78231,0.7551,0.020169,0.016401,19,19,1.1255,0.06935,1.0561,19,6,18,1,0,1,0.93688,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,0,0,0,0,,1,1,0,0,0,0,186,,,,,,,,1,1,0,0,0,0,delete,,dig_pol_1.1_d152_m037
dig_pol_1.1Ado_d153_m037,digital skills,Poland,1.1,Adoption over time,Online activity: social networks,% individuals,s1,0.067991,0.0033164,0.025216,2038.2,64.633,2.4316,1554.8,1.5754e+05,-50.39,0.973,0.96143,0.013979,0.010648,-30.458,-38.322,0.47715,0.4695,0.96574,0.95717,0.015747,0.011448,11,11,0.24926,0.14513,0.10413,12,0,9,0,1,0,0.89965,1,1,y,y,y,y,y,y,y,m,y,m,y,,,,,0,,,1,1,0,0,0,0,,1,1,0,0,0,0,187,,,,,,,,1,1,0,0,0,0,delete,,dig_pol_1.1_d153_m037
dig_pol_2.9Int_d004_m028,digital skills,Poland,2.9,Inter-dependence with hardware,% households with a computer,%,s1,0.31138,0.0044591,0.037382,2005.2,14.113,0.83096,1554.4,1.5754e+05,-74.538,0.99586,0.99504,0.013756,0.011496,-7.8449,-8.9505,0.63614,0.5991,0.91627,0.90581,0.061892,0.052927,19,19,1.0003,0.22745,0.7729,19,0,18,0,0,0,0.95029,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,,,,,,1,1,0,0,0,1,189,,,,,,,,1,1,0,0,0,1,,,dig_pol_2.9_d004_m028
dig_por_1.1Ado_d148_m037,digital skills,Portugal,1.1,Adoption over time,Online activity: banking,% individuals,s1,0.10412,0.10175,0.025048,2052,42.207,13.634,1.2116,2029.3,-50.151,0.98466,0.98178,0.018418,0.013932,0.98463,0.98283,0.018431,0.013926,0.94353,0.93689,0.035334,0.0259,20,20,0.042137,0.0044594,0.037678,20,0,19,0,0,0,0.89948,1,1,y,y,y,y,y,y,y,m,y,m,y,,,,,0,,,1,1,0,0,0,0,,1,1,0,0,0,0,190,,,,,,,,1,1,0,0,0,0,delete,,dig_por_1.1_d148_m037
dig_por_1.1Ado_d149_m037,digital skills,Portugal,1.1,Adoption over time,Online activity: doing online course,% individuals,s1,0.22432,-0.097117,0.010046,2038.7,19.59,8.1795,0.4054,-66.306,-20.174,0.87167,0.82889,0.021515,0.016391,-1.0971,-1.5165,0.086974,0.062908,0.69133,0.6296,0.033368,0.0277,13,13,0.024635,0.0013082,0.023327,16,1,12,0,0,1,0.80154,1,1,y,y,y,y,y,y,y,m,y,m,y,,,,,0,,,1,1,0,0,0,0,,1,1,0,0,0,0,191,,,,,,,,1,1,0,0,0,0,delete,,dig_por_1.1_d149_m037
dig_por_1.1Ado_d150_m037,digital skills,Portugal,1.1,Adoption over time,Online activity: emailing,% individuals,s1,0.16064,0.054963,0.027688,2009.3,27.356,0.80269,1.6872,2036.1,-55.237,0.98494,0.98193,0.020243,0.016167,0.94302,0.9359,0.039378,0.031816,0.98245,0.98026,0.021854,0.017022,19,19,0.92477,0.24779,0.67697,20,0,18,0,0,0,0.93895,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,0,0,0,0,,1,1,0,0,0,0,192,,,,,,,,1,1,0,0,0,0,delete,,dig_por_1.1_d150_m037
dig_por_1.1Ado_d151_m037,digital skills,Portugal,1.1,Adoption over time,Online activity: finding info,% individuals,s1,0.13953,0.05323,0.027151,2010.8,31.494,0.8697,2.285,2042.8,-54.164,0.98534,0.98275,0.020072,0.015207,0.94847,0.94274,0.037631,0.029909,0.98367,0.98185,0.021186,0.016734,21,21,0.84144,0.24169,0.59975,21,0,20,0,0,0,0.94489,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,0,0,0,0,,1,1,0,0,0,0,193,,,,,,,,1,1,0,0,0,0,delete,,dig_por_1.1_d151_m037
dig_por_1.1Ado_d152_m037,digital skills,Portugal,1.1,Adoption over time,Online activity: selling,% individuals,s1,0.58332,0.10287,0.0058546,2012.3,7.5336,0.092278,1.0584e-08,1864.5,-11.733,0.9831,0.97948,0.0046227,0.0038269,0.83614,0.81429,0.014396,0.012814,0.9168,0.90571,0.010258,0.0086642,18,18,1.0674,0.057435,1.01,20,1,17,0,0,0,0.93205,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,0,0,0,0,,1,1,0,0,0,0,194,,,,,,,,1,1,0,0,0,0,delete,,dig_por_1.1_d152_m037
dig_por_1.1Ado_d153_m037,digital skills,Portugal,1.1,Adoption over time,Online activity: social networks,% individuals,s1,0.23754,0.054581,0.030203,2011.7,18.5,0.72043,0.94143,2027.4,-60.378,0.98927,0.98468,0.010567,0.008765,0.92794,0.90992,0.027389,0.020021,0.96322,0.95403,0.019566,0.015315,11,11,0.92611,0.43738,0.48873,12,0,10,0,0,0,0.91446,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,0,0,0,0,,1,1,0,0,0,0,195,,,,,,,,1,1,0,0,0,0,delete,,dig_por_1.1_d153_m037
dig_por_2.9Int_d004_m028,digital skills,Portugal,2.9,Inter-dependence with hardware,% households with a computer,%,s1,0.20112,0.0038986,0.031109,2004.3,21.85,0.78167,1554.5,1.5752e+05,-61.966,0.99349,0.99246,0.01681,0.012073,-4.4435,-4.9878,0.48612,0.4392,0.98088,0.97897,0.028808,0.024172,23,23,0.91459,0.14072,0.77387,23,0,22,0,0,0,0.94926,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,,,,,,1,1,0,0,0,1,197,,,,,,,,1,1,0,0,0,1,,,dig_por_2.9_d004_m028
dig_swe_1.1Ado_d148_m037,digital skills,Sweden,1.1,Adoption over time,Online activity: banking,% individuals,s1,0.30679,0.0031033,0.02317,2004,14.324,0.85247,1554.9,1.5751e+05,-45.909,0.98611,0.9835,0.017701,0.013989,-23.081,-25.914,0.73698,0.72151,0.79146,0.76693,0.068582,0.058565,20,20,1.0143,0.44987,0.56448,20,5,19,1,0,0,0.95966,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,0,0,0,0,,1,1,0,0,0,0,198,,,,,,,,1,1,0,0,0,0,delete,,dig_swe_1.1_d148_m037
dig_swe_1.1Ado_d149_m037,digital skills,Sweden,1.1,Adoption over time,Online activity: doing online course,% individuals,s1,0.21357,0.14751,0.015769,2021.6,20.577,0.51324,0.41631,2024.8,-31.649,0.92452,0.89936,0.023255,0.018608,0.91714,0.90056,0.024366,0.019567,0.85758,0.82909,0.031944,0.026032,13,13,0.52374,0.04988,0.47386,16,1,12,0,0,1,0.86494,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,0,0,0,0,,1,1,0,0,0,0,199,,,,,,,,1,1,0,0,0,0,delete,,dig_swe_1.1_d149_m037
dig_swe_1.1Ado_d150_m037,digital skills,Sweden,1.1,Adoption over time,Online activity: emailing,% individuals,s1,0.19635,0.017957,0.014971,1999.2,22.381,0.91166,3.8762,2100,-29.318,0.94161,0.93067,0.024693,0.019061,0.79461,0.77044,0.046313,0.039961,0.82516,0.80459,0.04273,0.037007,20,20,0.99621,0.62721,0.369,21,5,19,1,0,0,0.9557,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,0,0,0,0,,1,1,0,0,0,0,200,,,,,,,,1,1,0,0,0,0,delete,,dig_swe_1.1_d150_m037
dig_swe_1.1Ado_d151_m037,digital skills,Sweden,1.1,Adoption over time,Online activity: finding info,% individuals,s1,0.15651,0.014628,0.011674,1996.9,28.079,0.87521,2.9173,2103.1,-22.716,0.83526,0.8078,0.034394,0.026234,0.74472,0.71784,0.042816,0.034941,0.76392,0.73907,0.041174,0.033546,22,22,1.0138,0.67732,0.33649,22,1,19,0,0,0,0.95473,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,0,0,0,0,,1,1,0,0,0,0,201,,,,,,,,1,1,0,0,0,0,delete,,dig_swe_1.1_d151_m037
dig_swe_1.1Ado_d152_m037,digital skills,Sweden,1.1,Adoption over time,Online activity: selling,% individuals,s1,0.10703,0.06194,0.010663,2016.8,41.056,0.43607,3.8855,2063.8,-21.287,0.84375,0.81445,0.027281,0.024633,0.83425,0.81475,0.028098,0.024301,0.85765,0.84091,0.026039,0.023509,20,20,0.64393,0.091957,0.55197,21,2,19,0,0,0,0.93192,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,0,0,0,0,,1,1,0,0,0,0,202,,,,,,,,1,1,0,0,0,0,delete,,dig_swe_1.1_d152_m037
dig_swe_1.1Ado_d153_m037,digital skills,Sweden,1.1,Adoption over time,Online activity: social networks,% individuals,s1,0.29885,0.024277,0.016793,2008.1,14.705,0.73984,0.13955,1952.4,-33.2,0.90439,0.86341,0.019653,0.017019,0.73926,0.67408,0.032455,0.029616,0.7673,0.70912,0.03066,0.027881,11,11,0.98535,0.72394,0.26141,12,2,10,1,0,0,0.91894,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,0,0,0,0,,1,1,0,0,0,0,203,,,,,,,,1,1,0,0,0,0,delete,,dig_swe_1.1_d153_m037
dig_swe_2.9Int_d004_m028,digital skills,Sweden,2.9,Inter-dependence with hardware,% households with a computer,%,s1,0.28729,0.029801,0.024658,1997.3,15.296,0.9072,0.98083,2015,-48.703,0.98103,0.97768,0.022848,0.019241,0.74577,0.71752,0.083634,0.069902,0.81031,0.78923,0.072242,0.059427,21,21,1.0173,0.35273,0.66457,21,4,20,1,0,0,0.96347,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,,,,,,1,1,0,0,0,1,205,,,,,,,,1,1,0,0,0,1,,,dig_swe_2.9_d004_m028
dow_swi_1.1Ado_d191_m087,downsizing,Switzerland,1.1,Adoption over time,Share of people living in a small dwelling with high wellbeing,% people,b10,0.20989,0.16256,0.00266,2025.2,20.936,0.075453,4.3553,2053.5,-5.354,0.98713,0.94853,0.0004311,0.00036973,0.98638,0.97277,0.00044349,0.00040289,0.97973,0.95946,0.00054111,0.000416,5,5,0.29157,0.15771,0.13386,5,0,4,0,0,0,0.77169,1,1,y,n,y,y,y,y,y,m,y,n,n,1,,,,0,,original,1,1,0,0,0,0,,1,1,0,0,0,0,207,,,,,,,,1,1,0,0,0,0,delete,,dow_swi_1.1_d191_m087
dri_glo_3.3Leg_d235_m020,drivers licence,Global,3.3,Risk & Uncertainty (Shared Expectations),scientific publications,# publications,b9,0.52212,0.18566,3.8416,2019.7,8.4166,426.59,0.014262,1968.6,-7628.8,0.87574,0.86843,34.868,15.091,0.84453,0.83855,39.002,14.33,0.38008,0.35624,77.882,52.526,55,34,1.1627,0.0023442,1.1604,43,2,42,0,0,1,0.85432,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,"good; only available global, apply to all EA regions",0,,,1,1,0,0,1,1,,1,1,0,0,1,1,211,,,,,,,,1,1,0,0,1,1,,,dri_glo_3.3_d235_m020
dri_sto_1.1Ado_d007_m045,drivers licence,Stockholm,1.1,Adoption over Time,"% of 18-19yr age group holding a drivers licence, by gender",% of 18-19yr old females,b9,-0.92567,0.032258,-0.0068741,1994.9,-4.7473,328.82,-4.2318,3105.8,13.874,0.99927,0.99708,0.0018687,0.0014419,-0.28305,-1.5661,0.078288,0.036771,0.49459,-0.010815,0.049136,0.041715,5,5,0.00053221,5.08e-06,0.00052713,21,4,3,0,1,1,0.010018,1,1,y,m,y,y,y,y,m,m,y,m,m,,,,* data error - missing data?,0,,,0,0,0,0,0,0,,1,1,0,0,0,0,213,check,check,,,,,,1,1,0,0,0,0,delete,,dri_sto_3.2_d007_m045
dri_sto_1.1Ado_d007_m046,drivers licence,Stockholm,1.1,Adoption over Time,"% of 18-19yr age group holding a drivers licence, by gender",% of 18-19yr old males,b9,-0.94072,-0.016873,-0.011887,1995.8,-4.6714,255.11,-1329,-5.9056e+05,23.991,0.99956,0.99824,0.0025006,0.0019356,-0.27652,-1.553,0.13464,0.062665,0.49749,-0.0050229,0.084476,0.071755,5,5,0.0011799,1.0489e-05,0.0011694,21,4,3,0,1,1,0.0091913,1,1,y,m,y,y,y,y,m,m,y,m,m,,,,* data error - missing data?,0,,,0,0,0,0,0,0,,1,1,0,0,0,0,214,check,check,,,,,,1,1,0,0,0,0,delete,,dri_sto_3.2_d007_m046
dri_sto_1.1Ado_d008_m048,drivers licence,Stockholm,1.1,Adoption over Time,% of 18-19yr age group in 2003 holding a drivers licence,% of 18-19yr olds in 2003 cohort,b9,-0.08856,0.0020636,0.011816,2451.2,-49.621,0.45238,1555.1,1.5749e+05,-23.333,-3.9662e-12,-3,0.11251,0.085982,-16.167,-33.333,0.46616,0.45238,0.55148,0.10297,0.075349,0.063955,5,5,1.2394,0.52484,0.71452,21,0,4,0,0,1,0.78866,1,1,n,m,y,y,y,y,y,y,y,n,m,,,,*needs sign reversal * negative slope = LED innovation,0,,,0,1,0,0,0,0,,0,1,0,0,0,0,215,,,,,,,,0,1,0,0,0,0,delete,,dri_sto_3.2_d008_m048
dri_sto_1.1Ado_d031_m072,drivers licence,Stockholm,1.1,Adoption over Time,% of population holding a drivers licence,% of population,b9,-0.00011746,-0.00010085,-5.3361e-05,-13366,-37411,3.7855,0.56004,1540.6,0.6414,0.0037638,-2.9849,0.0061621,0.0055958,0.0037694,-0.99246,0.006162,0.0055958,0.0037354,-0.99253,0.0061621,0.0055959,5,5,0.14317,0.13917,0.0039982,21,0,1,0,1,0,0.79465,1,1,n,m,y,y,y,y,y,m,m,n,m,,,,*needs sign reversal * negative slope = LED innovation,0,,,0,1,0,0,0,0,,1,1,0,0,0,0,216,check,,,,,,,1,1,0,0,0,0,delete,,dri_sto_1.1_d031_m072
dri_swe_1.1Ado_d031_m072,drivers licence,Sweden,1.1,Adoption over Time,% of population holding a drivers licence,% of population,b9,1.3446,0.0012141,0.00096677,1986.3,3.2683,0.8,0.17332,746.87,-1.1399,1,1,3.7468e-09,3.7425e-09,0.77033,,0.0045183,0.0042591,0.77341,,0.0044879,0.0042296,3,3,1,0.975,0.025,22,1,2,1,0,0,0.66935,1,1,y,m,y,y,y,y,m,m,y,m,m,,,,*needs sign reversal * negative slope = LED innovation,0,,,0,1,0,0,0,0,,0,1,0,0,0,0,219,,,,,,,,0,1,0,0,0,0,delete,,dri_swe_1.1_d031_m072
dri_usa_1.1Ado_d030_m072,drivers licence,US,1.1,Adoption over time,% of population (residents) holding a drivers licence,% of population,b9,-0.018048,0.0012346,0.0031067,3697.1,-243.48,0.63642,1555.2,1.5742e+05,-5.5491,-2.8599e-13,-0.050847,0.06455,0.053211,-97.205,-100.48,0.63968,0.63642,0.76595,0.75815,0.031229,0.027826,63,63,1.1093,0.77469,0.33459,63,0,62,0,0,0,0.98557,1,1,n,y,y,y,y,y,y,y,y,n,y,,,,*needs sign reversal * negative slope = LED innovation,0,,,0,1,0,1,0,0,,0,1,0,1,0,0,221,,,,,,,,0,1,0,1,0,0,,,dri_usa_4.3_d030_m072
dri_usa_2.2Rel_d051_m125,drivers licence,US,2.2,Relative Advantage (profitability),Average cost of mile traveled by bus / car,bus/car cost per mile traveled,b9,0.22464,0.010593,0.0075206,1998.5,19.563,0.72714,0.18661,1891.1,-14.459,0.54721,0.44272,0.044062,0.029971,0.37192,0.28219,0.051895,0.034375,0.38961,0.30241,0.051159,0.033317,17,17,1.0793,0.78984,0.28942,19,4,16,1,0,0,0.95555,1,1,m,y,y,y,y,y,y,y,y,m,y,,,,,0,,,,1,,,,,,1,1,0,0,0,1,222,,,,,,,,1,1,0,0,0,1,,,dri_usa_2.2_d051_m125
dri_usa_2.2Rel_d055_m026,drivers licence,US,2.2,Relative Advantage (profitability),Average total cost of mile traveled by bus,$ (constant 2022),b9,0.10122,0.0021684,0.01276,2009.1,43.413,0.54245,1555,1.575e+05,-25.364,0.99091,0.98882,0.0066512,0.0055446,-20.421,-23.481,0.32292,0.31529,0.98784,0.98611,0.0076924,0.0055572,17,17,0.77227,0.38578,0.38648,19,0,16,0,0,0,0.93706,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,,,,,,1,1,0,0,0,0,223,,,,,,,,1,1,0,0,0,0,delete,,dri_usa_2.2_d055_m026
dri_usa_2.2Rel_d056_m026,drivers licence,US,2.2,Relative Advantage (profitability),Average total cost of mile traveled by car,$ (constant 2022),b9,0.033059,0.0023437,0.014741,2326.5,132.93,14654,1555,1.5749e+05,-29.201,0.89445,0.87582,0.031015,0.022339,-22.911,-25.568,0.46681,0.45694,0.87423,0.86025,0.033856,0.021976,21,21,4.9132e-05,2.1143e-05,2.799e-05,21,0,20,0,0,0,0.93019,1,1,y,y,y,y,y,y,y,m,y,m,y,,,,,0,,,,1,,,,,,1,1,0,0,0,0,224,,,,,,,,1,1,0,0,0,0,delete,,dri_usa_2.2_d056_m026
dri_usa_2.2Rel_d105_m131,drivers licence,US,2.2,Relative Advantage (profitability),Fuel efficiency (VMT per gallon),index (1989=1),b9,0.028013,0.0077988,0.0076289,1958.4,156.87,1.3665,6.5383,2238.1,-14.228,0.90882,0.90419,0.044219,0.03492,0.88224,0.87831,0.050254,0.041248,0.8974,0.89398,0.046907,0.038396,63,63,0.85328,0.54884,0.30444,63,0,50,0,1,0,0.98334,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,,,,,,1,1,0,0,0,0,225,,,,,,,,1,1,0,0,0,0,delete,,dri_usa_2.2_d105_m131
dri_usa_2.3Rel_d208_m069,drivers licence,US,2.3,Relative Advantage (Co-Benefits),Traffic death rates,% of licensed drivers,b9,-0.0065663,,-4.6624e-06,745.27,-669.24,0.87291,,,0.0095505,0.50157,0.38654,2.6085e-05,1.6432e-05,,,,,0.88995,0.87422,1.2257e-05,1.0224e-05,17,17,0.00040279,0.00020575,0.00019704,29,16,0,0,0,0,0.91349,1,1,m,y,y,y,y,y,y,m,y,m,y,,,,,0,,,,1,,,,,,1,1,0,0,0,0,226,,,,,,,,1,1,0,0,0,0,delete,,dri_usa_2.3_d208_m069
dri_usa_2.9Int_d124_m131,drivers licence,US,2.9,Inter-dependence with Hardware,Motor fuel consumption,index (1989=1),b9,0.058448,0.013664,0.014717,1971.8,75.186,1.4247,0.92135,1986.2,-28.289,0.96314,0.96127,0.05337,0.045064,0.87233,0.86807,0.099333,0.078457,0.92667,0.92423,0.07528,0.059045,63,63,0.96163,0.30884,0.65278,63,3,62,0,0,0,0.98566,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,,,,,,1,1,0,0,0,1,227,,,,,,,,1,1,0,0,0,1,,,dri_usa_2.9_d124_m131
dri_usa_2.9Int_d198_m143,drivers licence,US,2.9,Inter-dependence with Hardware,Total number of vehicles registered,million vehicles,b9,0.050866,0.017431,3.3895,1981.5,86.393,309.93,6.1063,1797.8,-6563,0.99369,0.99337,4.9237,4.3744,0.94654,0.94476,14.329,12.851,0.98911,0.98875,6.4659,5.7872,63,63,0.9131,0.23876,0.67434,63,0,62,0,0,0,0.98204,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,,,,,,1,1,0,0,0,1,228,,,,,,,,1,1,0,0,0,1,,,dri_usa_2.9_d198_m143
dri_usa_3.2Adc_d011_m050,drivers licence,US,3.2,Adopter characteristics,% of age cohort 18 yrs in 1978 holding a drivers licence,% of 18yr olds in 1978,b9,0.41219,0.0011129,0.0021156,1973.7,10.661,0.93459,1555.5,1.5742e+05,-3.3266,0.99756,0.99512,0.0023729,0.0016643,-362.12,-543.68,0.91582,0.91456,0.49423,0.24135,0.034179,0.027189,7,7,1.0036,0.85278,0.15087,45,1,6,0,0,0,0.8701,1,1,y,y,y,y,y,y,y,m,y,m,y,,,,,0,,,,1,,,,,,0,1,0,0,0,0,229,,,,,,,,0,1,0,0,0,0,delete,,dri_usa_3.2_d011_m050
dri_usa_3.2Adc_d012_m051,drivers licence,US,3.2,Adopter characteristics,% of age cohort 18 yrs in 1988 holding a drivers licence,% of 18yr olds in 1988,b9,8.4277,0.0069052,0.0062562,1987.9,0.52143,0.93079,4.2925,2239,-11.689,0.98884,0.9721,0.01187,0.0082294,0.46723,0.11205,0.082009,0.063242,0.49239,0.15399,0.080049,0.062662,6,6,1.0265,0.67792,0.3486,35,4,5,1,0,0,0.8561,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,,,,,,0,1,0,0,0,0,230,check,,,,,,,1,1,0,0,0,0,delete,,dri_usa_3.2_d012_m051
dri_usa_3.2Adc_d013_m052,drivers licence,US,3.2,Adopter characteristics,% of age cohort 18 yrs in 2008 holding a drivers licence,% of 18yr olds in 2008,b9,-0.083132,0.0026862,0.018764,2456.9,-52.861,0.82907,1555.2,1.575e+05,-37.023,-3.3757e-11,,0.10291,0.087533,-64.898,-196.69,0.83543,0.82907,0.98694,0.96083,0.01176,0.0096661,4,4,1.0931,0.78884,0.30428,15,0,3,0,0,0,0.76864,1,1,n,m,y,y,y,y,y,y,y,n,m,,,,,0,,,,,,,,,,0,1,0,0,0,0,231,,,,,,,,0,1,0,0,0,0,delete,,dri_usa_3.2_d013_m052
dri_usa_3.2Adc_d014_m053,drivers licence,US,3.2,Adopter characteristics,% of age cohort 18 yrs in 2019 holding a drivers licence,% of 18yr olds in 2019,b9,0.33682,0.005666,0.050773,2016.7,13.047,0.89938,1554.1,1.5762e+05,-101.89,1,1,1.4721e-10,1.2837e-10,-117.39,,0.69071,0.68779,0.99516,,0.0044184,0.0040907,3,3,0.85655,0.68491,0.17163,4,0,2,0,0,0,0.65577,1,1,y,n,y,y,y,y,m,m,y,n,n,,,,,0,,,,,,,,,,1,1,0,0,0,0,232,,,,,,,,1,1,0,0,0,0,delete,,dri_usa_3.2_d014_m053
dri_usa_3.2Adc_d032_m042,drivers licence,US,3.2,Adopter characteristics,"% of population holding a drivers licence, by age group",% of 16yr olds,b9,-0.064251,-0.014538,-0.0054538,2020.3,-68.395,0.50181,2.9568,1855.2,11.278,0.96405,0.93709,0.017743,0.012073,0.9016,0.86224,0.029354,0.021859,0.93324,0.90654,0.024179,0.016733,8,8,0.92067,0.49596,0.42471,45,6,0,1,0,0,0.86819,1,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,,,,,,1,1,0,0,0,0,233,,,,,,,,1,1,0,0,0,0,delete,,dri_usa_3.2_d032_m042
dri_usa_3.2Adc_d032_m043,drivers licence,US,3.2,Adopter characteristics,"% of population holding a drivers licence, by age group",% of 17yr olds,b9,-0.0092333,-0.0092314,-0.0048884,1079.4,-475.94,2646.7,5.4514,1749.2,10.321,0.62644,0.34627,0.063041,0.041381,0.62644,0.47702,0.063041,0.04138,0.61712,0.46397,0.063822,0.042372,8,8,0.00026221,0.00016235,9.9859e-05,45,7,0,0,0,0,0.83987,1,1,m,y,y,y,y,y,y,m,y,m,y,,,,,0,,,,1,,,,,,1,1,0,0,0,0,234,,,,,,,,1,1,0,0,0,0,delete,,dri_usa_3.2_d032_m043
dri_usa_3.2Adc_d032_m049,drivers licence,US,3.2,Adopter characteristics,"% of population holding a drivers licence, by age group",% of 18yr olds,b9,-0.0063183,-0.006307,-0.0042911,999.68,-695.51,380.35,0.1967,2197.4,9.2692,0.70609,0.48566,0.045922,0.032018,0.70609,0.58853,0.045922,0.032018,0.7051,0.58714,0.046,0.032109,8,8,0.0021138,0.0015249,0.00058893,45,6,1,1,0,0,0.85988,1,1,y,y,y,y,y,y,y,m,y,m,y,,,,,0,,,,1,,,,,,1,1,0,0,0,0,235,,,,,,,,1,1,0,0,0,0,delete,,dri_usa_3.2_d032_m049
dri_usa_3.2Adc_d032_m054,drivers licence,US,3.2,Adopter characteristics,"% of population holding a drivers licence, by age group",% of 19yr olds,b9,0.01868,-0.0050108,-0.0038449,279.48,235.25,0.7637,0.89527,1969.6,8.4612,-6.2624e-11,-0.75,0.067791,0.056688,0.88313,0.83639,0.023175,0.018139,0.88384,0.83737,0.023105,0.01725,8,8,1.1431,0.88647,0.25665,45,6,1,1,0,0,0.87098,1,1,n,y,y,y,y,y,y,y,y,n,y,,,,,0,,,,1,,,,,,0,1,0,0,0,0,236,,,,,,,,0,1,0,0,0,0,delete,,dri_usa_3.2_d032_m054
dri_usa_3.2Adc_d032_m055,drivers licence,US,3.2,Adopter characteristics,"% of population holding a drivers licence, by age group",% of 20-24 yr olds,b9,-0.008377,-0.0038488,-0.0032878,2020,-524.58,1.5833,1.1679,1919.2,7.4332,0.9621,0.93367,0.010817,0.0098363,0.96158,0.94622,0.01089,0.0096286,0.96213,0.94698,0.010813,0.0097805,8,8,0.58801,0.48656,0.10146,45,7,0,0,0,0,0.87402,1,1,y,y,y,y,y,y,y,m,y,m,y,,,,,0,,,,1,,,,,,1,1,0,0,0,0,237,,,,,,,,1,1,0,0,0,0,delete,,dri_usa_3.2_d032_m055
dri_usa_3.2Adc_d032_m056,drivers licence,US,3.2,Adopter characteristics,"% of population holding a drivers licence, by age group",% of 25-29 yr olds,b9,-0.0034173,-0.0033574,-3.0565e-05,820.52,-1285.9,0.52554,0.14303,1181.9,0.070316,0.80952,0.66666,0.00024639,0.00022764,0.80959,0.73343,0.00024635,0.00022763,0.80534,0.72748,0.00024908,0.00022991,8,8,0.019237,0.015965,0.0032728,45,7,1,0,0,0,0.86353,1,1,y,y,y,y,y,y,y,m,y,m,y,,,,,0,,,,1,,,,,,1,1,0,0,0,0,238,,,,,,,,1,1,0,0,0,0,delete,,dri_usa_3.2_d032_m056
